Unnamed: 0,FLIGHTDATE,FLIGHTNO,ORIGIN,DEST,DEPARTUREDATE_ZULU,ARRIVALDATE_ZULU,ORIGINOBSERVATIONTIME,DESTOBSERVATIONTIME,OUT_ZULU,IN_ZULU,DEST_STATION,ORIGIN_STATION
108,20180117,2025,SFO,FAT,2018-01-18 06:40:00+00:00,2018-01-18 07:39:00+00:00,2018-01-18 06:02:00+00:00,2018-01-18 07:24:00+00:00,2018-01-18 14:59:00+00:00,2018-01-18 15:55:00+00:00,72389093193,72494023234
109,20180119,530,IAH,SAT,2018-01-20 02:02:00+00:00,2018-01-20 03:10:00+00:00,2018-01-20 02:26:00+00:00,2018-01-20 03:13:00+00:00,2018-01-20 01:56:00+00:00,2018-01-20 03:06:00+00:00,72253012921,72243012960
113,20180119,2382,DCA,IAH,2018-01-20 00:54:00+00:00,2018-01-20 04:30:00+00:00,2018-01-20 00:52:00+00:00,2018-01-20 04:53:00+00:00,2018-01-20 00:43:00+00:00,2018-01-20 03:42:00+00:00,72243012960,72405013743
117,20180119,1113,ORD,IAH,2018-01-20 01:35:00+00:00,2018-01-20 04:24:00+00:00,2018-01-20 01:51:00+00:00,2018-01-20 04:53:00+00:00,2018-01-20 01:29:00+00:00,2018-01-20 04:04:00+00:00,72243012960,72530094846
111,20180119,1837,EWR,AUS,2018-01-20 01:20:00+00:00,2018-01-20 05:42:00+00:00,2018-01-20 01:51:00+00:00,2018-01-20 05:10:00+00:00,2018-01-20 01:15:00+00:00,2018-01-20 05:25:00+00:00,72254013904,72502014734
116,20180119,1889,SFO,AUS,2018-01-20 02:30:00+00:00,2018-01-20 05:58:00+00:00,2018-01-20 02:56:00+00:00,2018-01-20 05:10:00+00:00,2018-01-20 02:23:00+00:00,2018-01-20 05:50:00+00:00,72254013904,72494023234
115,20180119,2172,EWR,IAH,2018-01-20 01:20:00+00:00,2018-01-20 05:27:00+00:00,2018-01-20 01:51:00+00:00,2018-01-20 05:53:00+00:00,2018-01-20 01:17:00+00:00,2018-01-20 04:43:00+00:00,72243012960,72502014734
114,20180119,457,DEN,IAH,2018-01-20 04:10:00+00:00,2018-01-20 06:28:00+00:00,2018-01-20 04:53:00+00:00,2018-01-20 06:53:00+00:00,2018-01-20 04:01:00+00:00,2018-01-20 06:08:00+00:00,72243012960,72565003017
110,20180119,818,EZE,IAH,2018-01-20 01:20:00+00:00,2018-01-20 11:45:00+00:00,2018-01-20 01:00:00+00:00,2018-01-20 11:53:00+00:00,2018-01-20 01:34:00+00:00,2018-01-20 11:51:00+00:00,72243012960,87576099999
132,20180120,1036,UIO,IAH,2018-01-20 06:35:00+00:00,2018-01-20 11:55:00+00:00,,2018-01-20 11:53:00+00:00,2018-01-20 06:18:00+00:00,2018-01-20 11:27:00+00:00,72243012960,
125,20180120,1006,BOG,IAH,2018-01-20 06:14:00+00:00,2018-01-20 11:29:00+00:00,2018-01-20 06:00:00+00:00,2018-01-20 11:53:00+00:00,2018-01-20 06:04:00+00:00,2018-01-20 11:17:00+00:00,72243012960,80222099999
120,20180119,717,LAX,IAH,2018-01-20 07:59:00+00:00,2018-01-20 11:15:00+00:00,2018-01-20 07:53:00+00:00,2018-01-20 11:53:00+00:00,2018-01-20 07:50:00+00:00,2018-01-20 11:06:00+00:00,72243012960,72295023174
137,20180120,1459,POS,IAH,2018-01-20 05:10:00+00:00,2018-01-20 11:20:00+00:00,2018-01-20 05:00:00+00:00,2018-01-20 11:53:00+00:00,2018-01-20 05:03:00+00:00,2018-01-20 11:13:00+00:00,72243012960,
118,20180119,128,GIG,IAH,2018-01-20 00:40:00+00:00,2018-01-20 11:30:00+00:00,2018-01-20 00:00:00+00:00,2018-01-20 11:53:00+00:00,2018-01-20 00:41:00+00:00,2018-01-20 11:06:00+00:00,72243012960,
121,20180119,846,SCL,IAH,2018-01-20 02:30:00+00:00,2018-01-20 12:10:00+00:00,2018-01-20 02:00:00+00:00,2018-01-20 12:11:00+00:00,2018-01-20 03:04:00+00:00,2018-01-20 12:04:00+00:00,72243012960,85574099999
140,20180120,1821,DFW,IAH,2018-01-20 11:25:00+00:00,2018-01-20 12:38:00+00:00,2018-01-20 11:09:00+00:00,2018-01-20 12:11:00+00:00,2018-01-20 11:21:00+00:00,2018-01-20 12:32:00+00:00,72243012960,72259003927
156,20180120,1084,MSY,IAH,2018-01-20 11:26:00+00:00,2018-01-20 12:45:00+00:00,2018-01-20 11:53:00+00:00,2018-01-20 12:11:00+00:00,2018-01-20 11:17:00+00:00,2018-01-20 12:23:00+00:00,72243012960,72231012916
139,20180120,2112,SEA,IAH,2018-01-20 08:10:00+00:00,2018-01-20 12:27:00+00:00,2018-01-20 08:53:00+00:00,2018-01-20 12:11:00+00:00,2018-01-20 08:07:00+00:00,2018-01-20 12:27:00+00:00,72243012960,72793024233
154,20180120,1920,AUS,IAH,2018-01-20 11:36:00+00:00,2018-01-20 12:30:00+00:00,2018-01-20 11:53:00+00:00,2018-01-20 12:11:00+00:00,2018-01-20 11:29:00+00:00,2018-01-20 12:20:00+00:00,72243012960,72254013904
131,20180120,2108,SAT,IAH,2018-01-20 11:55:00+00:00,2018-01-20 12:55:00+00:00,2018-01-20 11:51:00+00:00,2018-01-20 12:11:00+00:00,2018-01-20 15:18:00+00:00,2018-01-20 16:26:00+00:00,72243012960,72253012921
112,20180119,104,GRU,IAH,2018-01-20 01:35:00+00:00,2018-01-20 12:00:00+00:00,,2018-01-20 12:11:00+00:00,2018-01-20 02:21:00+00:00,2018-01-20 12:02:00+00:00,72243012960,83075099999
134,20180120,1614,LAX,IAH,2018-01-20 09:07:00+00:00,2018-01-20 12:20:00+00:00,2018-01-20 09:53:00+00:00,2018-01-20 12:11:00+00:00,2018-01-20 09:06:00+00:00,2018-01-20 12:12:00+00:00,72243012960,72295023174
123,20180120,1200,SFO,IAH,2018-01-20 09:08:00+00:00,2018-01-20 12:46:00+00:00,2018-01-20 09:56:00+00:00,2018-01-20 12:11:00+00:00,2018-01-20 09:02:00+00:00,2018-01-20 12:57:00+00:00,72243012960,72494023234
133,20180120,855,LIM,IAH,2018-01-20 06:50:00+00:00,2018-01-20 13:20:00+00:00,,2018-01-20 13:09:00+00:00,2018-01-20 06:38:00+00:00,2018-01-20 13:04:00+00:00,72243012960,
119,20180119,252,HNL,IAH,2018-01-20 06:20:00+00:00,2018-01-20 13:50:00+00:00,2018-01-20 06:53:00+00:00,2018-01-20 13:09:00+00:00,2018-01-20 06:11:00+00:00,2018-01-20 13:47:00+00:00,72243012960,
148,20180120,1414,MFE,IAH,2018-01-20 13:00:00+00:00,2018-01-20 14:18:00+00:00,2018-01-20 13:53:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 12:50:00+00:00,2018-01-20 14:00:00+00:00,72243012960,
151,20180120,1953,JAX,IAH,2018-01-20 11:30:00+00:00,2018-01-20 14:12:00+00:00,2018-01-20 11:56:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 11:23:00+00:00,2018-01-20 14:27:00+00:00,72243012960,72206013889
149,20180120,625,MEM,IAH,2018-01-20 12:42:00+00:00,2018-01-20 14:38:00+00:00,2018-01-20 12:54:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 12:28:00+00:00,2018-01-20 14:15:00+00:00,72243012960,72334013893
150,20180120,1768,MCO,IAH,2018-01-20 12:01:00+00:00,2018-01-20 14:40:00+00:00,2018-01-20 12:53:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 11:56:00+00:00,2018-01-20 14:29:00+00:00,72243012960,72205012815
157,20180120,1192,DEN,IAH,2018-01-20 12:23:00+00:00,2018-01-20 14:48:00+00:00,2018-01-20 12:53:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 12:13:00+00:00,2018-01-20 14:41:00+00:00,72243012960,72565003017
153,20180120,1895,TPA,IAH,2018-01-20 12:05:00+00:00,2018-01-20 14:33:00+00:00,2018-01-20 12:53:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 11:51:00+00:00,2018-01-20 14:07:00+00:00,72243012960,72211012842
155,20180120,1077,MSY,IAH,2018-01-20 13:10:00+00:00,2018-01-20 14:32:00+00:00,2018-01-20 13:53:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 13:05:00+00:00,2018-01-20 14:15:00+00:00,72243012960,72231012916
147,20180120,369,FLL,IAH,2018-01-20 11:15:00+00:00,2018-01-20 14:08:00+00:00,2018-01-20 11:53:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 11:09:00+00:00,2018-01-20 13:58:00+00:00,72243012960,74783012849
158,20180120,337,BNA,IAH,2018-01-20 12:19:00+00:00,2018-01-20 14:41:00+00:00,2018-01-20 12:53:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 12:19:00+00:00,2018-01-20 14:41:00+00:00,72243012960,72327013897
159,20180120,551,DCA,IAH,2018-01-20 10:45:00+00:00,2018-01-20 14:23:00+00:00,2018-01-20 10:52:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 10:40:00+00:00,2018-01-20 13:32:00+00:00,72243012960,72405013743
160,20180120,2091,MIA,IAH,2018-01-20 11:48:00+00:00,2018-01-20 14:43:00+00:00,2018-01-20 11:53:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 11:45:00+00:00,2018-01-20 14:29:00+00:00,72243012960,72202012839
152,20180120,859,PHX,IAH,2018-01-20 12:17:00+00:00,2018-01-20 14:49:00+00:00,2018-01-20 12:51:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 12:12:00+00:00,2018-01-20 14:59:00+00:00,72243012960,
146,20180120,1011,CUN,IAH,2018-01-20 11:45:00+00:00,2018-01-20 14:15:00+00:00,2018-01-20 11:45:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 11:34:00+00:00,2018-01-20 13:51:00+00:00,72243012960,76595099999
142,20180120,1807,IND,IAH,2018-01-20 12:10:00+00:00,2018-01-20 14:47:00+00:00,2018-01-20 12:54:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 12:04:00+00:00,2018-01-20 14:21:00+00:00,72243012960,72438093819
144,20180120,570,DFW,IAH,2018-01-20 13:25:00+00:00,2018-01-20 14:37:00+00:00,2018-01-20 13:17:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 13:22:00+00:00,2018-01-20 14:36:00+00:00,72243012960,72259003927
145,20180120,689,AUS,IAH,2018-01-20 13:00:00+00:00,2018-01-20 14:07:00+00:00,2018-01-20 13:25:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 12:53:00+00:00,2018-01-20 13:53:00+00:00,72243012960,72254013904
124,20180120,2392,SAT,IAH,2018-01-20 13:30:00+00:00,2018-01-20 14:39:00+00:00,2018-01-20 13:51:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 13:29:00+00:00,2018-01-20 14:41:00+00:00,72243012960,72253012921
126,20180120,2037,EWR,IAH,2018-01-20 10:55:00+00:00,2018-01-20 14:57:00+00:00,2018-01-20 10:51:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 10:51:00+00:00,2018-01-20 14:10:00+00:00,72243012960,72502014734
127,20180120,2113,PHL,IAH,2018-01-20 10:50:00+00:00,2018-01-20 14:41:00+00:00,2018-01-20 10:54:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 10:43:00+00:00,2018-01-20 13:56:00+00:00,72243012960,72408013739
128,20180120,304,BOS,IAH,2018-01-20 10:00:00+00:00,2018-01-20 14:30:00+00:00,2018-01-20 10:54:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 09:47:00+00:00,2018-01-20 13:22:00+00:00,72243012960,72509014739
129,20180120,2043,ORD,IAH,2018-01-20 11:59:00+00:00,2018-01-20 14:48:00+00:00,2018-01-20 11:51:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 11:59:00+00:00,2018-01-20 14:21:00+00:00,72243012960,72530094846
122,20180120,376,GDL,IAH,2018-01-20 12:00:00+00:00,2018-01-20 14:16:00+00:00,2018-01-20 12:52:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 11:54:00+00:00,2018-01-20 14:06:00+00:00,72243012960,
135,20180120,1085,MEX,IAH,2018-01-20 12:30:00+00:00,2018-01-20 14:49:00+00:00,2018-01-20 12:53:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 12:20:00+00:00,2018-01-20 14:39:00+00:00,72243012960,76679399999
136,20180120,527,RSW,IAH,2018-01-20 11:55:00+00:00,2018-01-20 14:37:00+00:00,2018-01-20 11:53:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 11:47:00+00:00,2018-01-20 14:15:00+00:00,72243012960,72210812894
138,20180120,1161,PBI,IAH,2018-01-20 11:50:00+00:00,2018-01-20 14:51:00+00:00,2018-01-20 11:53:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 11:38:00+00:00,2018-01-20 14:22:00+00:00,72243012960,
141,20180120,273,RDU,IAH,2018-01-20 11:30:00+00:00,2018-01-20 14:50:00+00:00,2018-01-20 11:51:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 11:20:00+00:00,2018-01-20 14:02:00+00:00,72243012960,72306013722
143,20180120,784,MSP,IAH,2018-01-20 11:30:00+00:00,2018-01-20 14:41:00+00:00,2018-01-20 11:53:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 11:26:00+00:00,2018-01-20 14:10:00+00:00,72243012960,72658014922
130,20180120,657,LGA,IAH,2018-01-20 10:45:00+00:00,2018-01-20 14:45:00+00:00,2018-01-20 10:51:00+00:00,2018-01-20 14:53:00+00:00,2018-01-20 10:34:00+00:00,2018-01-20 14:16:00+00:00,72243012960,72503014732
248,20180121,1126,IAH,DEN,2018-01-21 13:55:00+00:00,2018-01-21 16:34:00+00:00,2018-01-21 13:53:00+00:00,2018-01-21 16:20:00+00:00,2018-01-21 14:30:00+00:00,2018-01-21 17:04:00+00:00,72565003017,72243012960
245,20180121,611,MIA,DEN,2018-01-21 11:59:00+00:00,2018-01-21 16:30:00+00:00,2018-01-21 11:53:00+00:00,2018-01-21 16:20:00+00:00,2018-01-21 11:53:00+00:00,2018-01-21 16:13:00+00:00,72565003017,72202012839
186,20180121,675,ORD,DEN,2018-01-21 13:30:00+00:00,2018-01-21 16:13:00+00:00,2018-01-21 13:51:00+00:00,2018-01-21 16:20:00+00:00,2018-01-21 13:27:00+00:00,2018-01-21 16:14:00+00:00,72565003017,72530094846
256,20180121,495,LAX,DEN,2018-01-21 13:48:00+00:00,2018-01-21 16:12:00+00:00,2018-01-21 13:53:00+00:00,2018-01-21 16:20:00+00:00,2018-01-21 13:46:00+00:00,2018-01-21 17:00:00+00:00,72565003017,72295023174
240,20180121,461,SNA,DEN,2018-01-21 16:20:00+00:00,2018-01-21 18:46:00+00:00,2018-01-21 16:53:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 16:40:00+00:00,2018-01-21 19:07:00+00:00,72565003017,72297793184
189,20180121,545,YVR,DEN,2018-01-21 15:45:00+00:00,2018-01-21 18:40:00+00:00,2018-01-21 15:21:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 15:31:00+00:00,2018-01-21 18:38:00+00:00,72565003017,71892099999
203,20180121,1546,SMF,DEN,2018-01-21 16:22:00+00:00,2018-01-21 18:42:00+00:00,2018-01-21 16:53:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 17:25:00+00:00,2018-01-21 19:45:00+00:00,72565003017,72483993225
193,20180121,341,EWR,DEN,2018-01-21 14:00:00+00:00,2018-01-21 18:40:00+00:00,2018-01-21 14:51:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 13:58:00+00:00,2018-01-21 18:30:00+00:00,72565003017,72502014734
199,20180121,393,LAX,DEN,2018-01-21 15:40:00+00:00,2018-01-21 18:12:00+00:00,2018-01-21 15:53:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 15:34:00+00:00,2018-01-21 18:57:00+00:00,72565003017,72295023174
206,20180121,1412,SJC,DEN,2018-01-21 15:45:00+00:00,2018-01-21 18:20:00+00:00,2018-01-21 15:53:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 18:36:00+00:00,2018-01-21 21:17:00+00:00,72565003017,
211,20180121,1188,IAH,DEN,2018-01-21 16:04:00+00:00,2018-01-21 18:40:00+00:00,2018-01-21 16:53:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 16:51:00+00:00,2018-01-21 19:13:00+00:00,72565003017,72243012960
229,20180121,744,LGA,DEN,2018-01-21 14:06:00+00:00,2018-01-21 18:44:00+00:00,2018-01-21 14:51:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 17:02:00+00:00,2018-01-21 21:28:00+00:00,72565003017,72503014732
191,20180121,1979,MCO,DEN,2018-01-21 14:18:00+00:00,2018-01-21 18:36:00+00:00,2018-01-21 14:53:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 15:00:00+00:00,2018-01-21 18:59:00+00:00,72565003017,72205012815
175,20180121,806,ORD,DEN,2018-01-21 16:15:00+00:00,2018-01-21 18:55:00+00:00,2018-01-21 16:51:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 16:48:00+00:00,2018-01-21 19:38:00+00:00,72565003017,72530094846
261,20180121,948,SFO,DEN,2018-01-21 16:24:00+00:00,2018-01-21 18:59:00+00:00,2018-01-21 16:56:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 17:14:00+00:00,2018-01-21 19:41:00+00:00,72565003017,72494023234
249,20180121,593,SAN,DEN,2018-01-21 16:10:00+00:00,2018-01-21 18:40:00+00:00,2018-01-21 16:51:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 16:56:00+00:00,2018-01-21 19:26:00+00:00,72565003017,72290023188
161,20180121,481,LAS,DEN,2018-01-21 16:45:00+00:00,2018-01-21 18:40:00+00:00,2018-01-21 16:56:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 17:37:00+00:00,2018-01-21 19:27:00+00:00,72565003017,
265,20180121,278,SEA,ORD,2018-01-21 18:35:00+00:00,2018-01-21 22:33:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 18:33:00+00:00,2018-01-21 22:34:00+00:00,72530094846,72793024233
233,20180121,976,CLE,ORD,2018-01-21 20:40:00+00:00,2018-01-21 22:14:00+00:00,2018-01-21 20:51:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 20:38:00+00:00,2018-01-21 21:51:00+00:00,72530094846,72524014820
209,20180121,558,PDX,ORD,2018-01-21 18:35:00+00:00,2018-01-21 22:29:00+00:00,2018-01-21 18:25:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 18:33:00+00:00,2018-01-21 22:28:00+00:00,72530094846,72698024229
202,20180121,423,MCO,ORD,2018-01-21 19:40:00+00:00,2018-01-21 22:42:00+00:00,2018-01-21 19:53:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 19:33:00+00:00,2018-01-21 22:20:00+00:00,72530094846,72205012815
200,20180121,836,PVG,ORD,2018-01-21 09:00:00+00:00,2018-01-21 22:30:00+00:00,2018-01-21 09:00:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 08:54:00+00:00,2018-01-21 22:27:00+00:00,72530094846,72049900154
165,20180121,613,LAX,ORD,2018-01-21 18:15:00+00:00,2018-01-21 22:20:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 18:13:00+00:00,2018-01-21 22:05:00+00:00,72530094846,72295023174
237,20180121,567,DFW,ORD,2018-01-21 20:15:00+00:00,2018-01-21 22:38:00+00:00,2018-01-21 20:53:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 20:07:00+00:00,2018-01-21 22:18:00+00:00,72530094846,72259003927
194,20180121,2011,JAC,ORD,2018-01-21 19:15:00+00:00,2018-01-21 22:26:00+00:00,,2018-01-21 22:51:00+00:00,2018-01-21 19:35:00+00:00,2018-01-21 22:19:00+00:00,72530094846,72577624166
166,20180121,1062,EWR,ORD,2018-01-21 20:02:00+00:00,2018-01-21 22:42:00+00:00,2018-01-21 20:51:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 19:54:00+00:00,2018-01-21 22:14:00+00:00,72530094846,72502014734
263,20180121,1196,CUN,ORD,2018-01-21 18:10:00+00:00,2018-01-21 22:00:00+00:00,2018-01-21 18:43:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 19:21:00+00:00,2018-01-21 23:13:00+00:00,72530094846,76595099999
231,20180121,597,LAS,ORD,2018-01-21 18:50:00+00:00,2018-01-21 22:25:00+00:00,2018-01-21 18:56:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 18:43:00+00:00,2018-01-21 22:17:00+00:00,72530094846,
187,20180121,1598,BOS,ORD,2018-01-21 19:55:00+00:00,2018-01-21 22:47:00+00:00,2018-01-21 19:54:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 19:50:00+00:00,2018-01-21 22:36:00+00:00,72530094846,72509014739
171,20180121,624,SFO,ORD,2018-01-21 18:40:00+00:00,2018-01-21 22:59:00+00:00,2018-01-21 18:56:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 18:41:00+00:00,2018-01-21 23:01:00+00:00,72530094846,72494023234
184,20180121,523,PHX,ORD,2018-01-21 18:49:00+00:00,2018-01-21 22:15:00+00:00,2018-01-21 18:51:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 18:40:00+00:00,2018-01-21 22:02:00+00:00,72530094846,
183,20180121,1994,SNA,ORD,2018-01-21 18:40:00+00:00,2018-01-21 22:36:00+00:00,2018-01-21 18:53:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 18:40:00+00:00,2018-01-21 22:41:00+00:00,72530094846,72297793184
257,20180121,320,SLC,ORD,2018-01-21 19:22:00+00:00,2018-01-21 22:29:00+00:00,2018-01-21 19:54:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 19:16:00+00:00,2018-01-21 22:11:00+00:00,72530094846,72572024127
181,20180121,555,SAN,ORD,2018-01-21 18:10:00+00:00,2018-01-21 22:14:00+00:00,2018-01-21 18:51:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 18:05:00+00:00,2018-01-21 21:56:00+00:00,72530094846,72290023188
179,20180121,263,DEN,ORD,2018-01-21 19:56:00+00:00,2018-01-21 22:25:00+00:00,2018-01-21 19:00:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 20:51:00+00:00,2018-01-22 00:01:00+00:00,72530094846,72565003017
216,20180121,462,IAH,ORD,2018-01-21 19:50:00+00:00,2018-01-21 22:32:00+00:00,2018-01-21 19:53:00+00:00,2018-01-21 22:51:00+00:00,2018-01-21 19:45:00+00:00,2018-01-21 22:09:00+00:00,72530094846,72243012960
198,20180121,1664,PUJ,ORD,2018-01-21 18:00:00+00:00,2018-01-21 23:10:00+00:00,2018-01-21 18:00:00+00:00,2018-01-21 23:13:00+00:00,2018-01-21 17:47:00+00:00,2018-01-21 22:41:00+00:00,72530094846,
230,20180121,357,CLT,ORD,2018-01-21 21:29:00+00:00,2018-01-21 23:49:00+00:00,2018-01-21 21:52:00+00:00,2018-01-21 23:13:00+00:00,2018-01-21 21:34:00+00:00,2018-01-21 23:24:00+00:00,72530094846,72314013881
205,20180121,1702,BWI,ORD,2018-01-21 21:44:00+00:00,2018-01-21 23:58:00+00:00,2018-01-21 21:54:00+00:00,2018-01-21 23:13:00+00:00,2018-01-21 21:39:00+00:00,2018-01-21 23:31:00+00:00,72530094846,72406093721
195,20180121,1655,CUN,ORD,2018-01-21 19:45:00+00:00,2018-01-21 23:35:00+00:00,2018-01-21 19:49:00+00:00,2018-01-21 23:13:00+00:00,2018-01-21 20:26:00+00:00,2018-01-22 00:03:00+00:00,72530094846,76595099999
242,20180121,1255,MBJ,ORD,2018-01-21 19:00:00+00:00,2018-01-21 23:25:00+00:00,2018-01-21 19:00:00+00:00,2018-01-21 23:13:00+00:00,2018-01-21 19:00:00+00:00,2018-01-21 23:04:00+00:00,72530094846,
201,20180121,471,SFO,DTW,2018-01-21 18:35:00+00:00,2018-01-21 23:02:00+00:00,2018-01-21 18:56:00+00:00,2018-01-21 23:53:00+00:00,2018-01-21 18:26:00+00:00,2018-01-21 22:58:00+00:00,72537094847,72494023234
223,20180121,1464,MIA,ORD,2018-01-21 20:50:00+00:00,2018-01-22 00:11:00+00:00,2018-01-21 20:53:00+00:00,2018-01-22 00:08:00+00:00,2018-01-21 20:46:00+00:00,2018-01-21 23:54:00+00:00,72530094846,72202012839
227,20180121,220,PIT,ORD,2018-01-21 22:55:00+00:00,2018-01-22 00:35:00+00:00,2018-01-21 22:51:00+00:00,2018-01-22 00:08:00+00:00,2018-01-21 22:52:00+00:00,2018-01-22 00:24:00+00:00,72530094846,72520094823
226,20180121,483,BUF,ORD,2018-01-21 22:18:00+00:00,2018-01-22 00:22:00+00:00,2018-01-21 22:54:00+00:00,2018-01-22 00:08:00+00:00,2018-01-21 22:17:00+00:00,2018-01-22 00:01:00+00:00,72530094846,72528014733
225,20180121,1177,EWR,ORD,2018-01-21 21:30:00+00:00,2018-01-22 00:11:00+00:00,2018-01-21 21:51:00+00:00,2018-01-22 00:08:00+00:00,2018-01-21 21:26:00+00:00,2018-01-21 23:59:00+00:00,72530094846,72502014734
250,20180121,511,IAD,ORD,2018-01-21 22:11:00+00:00,2018-01-22 00:20:00+00:00,2018-01-21 22:52:00+00:00,2018-01-22 00:08:00+00:00,2018-01-21 22:08:00+00:00,2018-01-22 00:18:00+00:00,72530094846,72403093738
236,20180121,786,ATL,ORD,2018-01-21 22:20:00+00:00,2018-01-22 00:35:00+00:00,2018-01-21 22:52:00+00:00,2018-01-22 00:08:00+00:00,2018-01-21 22:13:00+00:00,2018-01-22 00:00:00+00:00,72530094846,72219013874
222,20180121,474,MEX,ORD,2018-01-21 20:40:00+00:00,2018-01-22 00:45:00+00:00,2018-01-21 20:44:00+00:00,2018-01-22 00:08:00+00:00,2018-01-21 20:36:00+00:00,2018-01-22 00:28:00+00:00,72530094846,76679399999
238,20180121,959,LHR,ORD,2018-01-21 15:20:00+00:00,2018-01-22 00:35:00+00:00,2018-01-21 15:20:00+00:00,2018-01-22 00:08:00+00:00,2018-01-21 15:14:00+00:00,2018-01-22 00:26:00+00:00,72530094846,03772099999
260,20180121,599,BOS,ORD,2018-01-21 21:25:00+00:00,2018-01-22 00:22:00+00:00,2018-01-21 21:54:00+00:00,2018-01-22 00:08:00+00:00,2018-01-21 21:25:00+00:00,2018-01-22 00:28:00+00:00,72530094846,72509014739
239,20180121,2010,LGA,ORD,2018-01-21 22:00:00+00:00,2018-01-22 00:50:00+00:00,2018-01-21 22:51:00+00:00,2018-01-22 00:08:00+00:00,2018-01-21 21:56:00+00:00,2018-01-22 00:57:00+00:00,72530094846,72503014732
258,20180121,1256,IAH,ORD,2018-01-21 21:43:00+00:00,2018-01-22 00:28:00+00:00,2018-01-21 21:16:00+00:00,2018-01-22 00:08:00+00:00,2018-01-21 21:40:00+00:00,2018-01-22 00:07:00+00:00,72530094846,72243012960
241,20180121,1027,LAX,ORD,2018-01-21 20:41:00+00:00,2018-01-22 00:50:00+00:00,2018-01-21 20:53:00+00:00,2018-01-22 00:08:00+00:00,2018-01-21 20:48:00+00:00,2018-01-22 01:04:00+00:00,72530094846,72295023174
255,20180121,248,DCA,ORD,2018-01-21 21:45:00+00:00,2018-01-22 00:03:00+00:00,2018-01-21 21:52:00+00:00,2018-01-22 00:08:00+00:00,2018-01-21 21:41:00+00:00,2018-01-21 23:32:00+00:00,72530094846,72405013743
